obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,agent,act
380.0761,362.81726,368.32965,0.0127477,0.0089977,0.0127477,0.0,0.0755,0.4587,9.188,112.284,C_ctrl,3
380.0761,362.81726,368.32965,0.0127477,0.0089977,0.0127477,0.0,0.0755,0.4587,9.188,112.284,EMS,8
393.05942,382.39392,373.58746,0.0118642,0.0081142,0.0118642,0.0,0.0787,0.4493,0.0,114.325,A_ctrl,5
393.05942,382.39392,373.58746,0.0118642,0.0081142,0.0118642,0.0,0.0787,0.4493,0.0,114.325,B_ctrl,6
393.05942,382.39392,373.58746,0.0118642,0.0081142,0.0118642,0.0,0.0787,0.4493,0.0,114.325,C_ctrl,3
393.05942,382.39392,373.58746,0.0118642,0.0081142,0.0118642,0.0,0.0787,0.4493,0.0,114.325,EMS,8
379.90994,385.54727,383.44116,0.01196625,0.00821625,0.01196625,0.0,0.0766,0.447,1.001,108.586,A_ctrl,5
379.90994,385.54727,383.44116,0.01196625,0.00821625,0.01196625,0.0,0.0766,0.447,1.001,108.586,B_ctrl,6
379.90994,385.54727,383.44116,0.01196625,0.00821625,0.01196625,0.0,0.0766,0.447,1.001,108.586,C_ctrl,3
379.90994,385.54727,383.44116,0.01196625,0.00821625,0.01196625,0.0,0.0766,0.447,1.001,108.586,EMS,7
389.0254,387.9146,384.59128,0.0116793,0.0079293,0.0116793,0.0,0.0869,0.4471,2.141,107.308,A_ctrl,1
389.0254,387.9146,384.59128,0.0116793,0.0079293,0.0116793,0.0,0.0869,0.4471,2.141,107.308,B_ctrl,6
389.0254,387.9146,384.59128,0.0116793,0.0079293,0.0116793,0.0,0.0869,0.4471,2.141,107.308,C_ctrl,3
389.0254,387.9146,384.59128,0.0116793,0.0079293,0.0116793,0.0,0.0869,0.4471,2.141,107.308,EMS,7
370.81006,391.64822,382.58777,0.005,0.0078654,0.0116154,0.0,0.0792,0.4532,16.178,96.44,A_ctrl,1
370.81006,391.64822,382.58777,0.005,0.0078654,0.0116154,0.0,0.0792,0.4532,16.178,96.44,B_ctrl,6
370.81006,391.64822,382.58777,0.005,0.0078654,0.0116154,0.0,0.0792,0.4532,16.178,96.44,C_ctrl,3
370.81006,391.64822,382.58777,0.005,0.0078654,0.0116154,0.0,0.0792,0.4532,16.178,96.44,EMS,8
375.10675,389.08044,383.99182,0.005,0.007322,0.011072,0.0,0.0864,0.4634,4.514,112.048,A_ctrl,1
375.10675,389.08044,383.99182,0.005,0.007322,0.011072,0.0,0.0864,0.4634,4.514,112.048,B_ctrl,6
375.10675,389.08044,383.99182,0.005,0.007322,0.011072,0.0,0.0864,0.4634,4.514,112.048,C_ctrl,0
375.10675,389.08044,383.99182,0.005,0.007322,0.011072,0.0,0.0864,0.4634,4.514,112.048,EMS,8
368.12048,398.12778,368.7334,0.005,0.0081024,0.005,0.0,0.0803,0.4512,0.0,107.147,A_ctrl,1
368.12048,398.12778,368.7334,0.005,0.0081024,0.005,0.0,0.0803,0.4512,0.0,107.147,B_ctrl,5
368.12048,398.12778,368.7334,0.005,0.0081024,0.005,0.0,0.0803,0.4512,0.0,107.147,C_ctrl,3
368.12048,398.12778,368.7334,0.005,0.0081024,0.005,0.0,0.0803,0.4512,0.0,107.147,EMS,4
376.55902,371.20303,381.77502,0.005,0.01160735,0.01160735,0.0,0.0802,0.4404,5.055,140.888,A_ctrl,1
376.55902,371.20303,381.77502,0.005,0.01160735,0.01160735,0.0,0.0802,0.4404,5.055,140.888,B_ctrl,2
376.55902,371.20303,381.77502,0.005,0.01160735,0.01160735,0.0,0.0802,0.4404,5.055,140.888,C_ctrl,0
376.55902,371.20303,381.77502,0.005,0.01160735,0.01160735,0.0,0.0802,0.4404,5.055,140.888,EMS,4
367.80826,370.47723,375.21967,0.0057944,0.0095444,0.005,0.0,0.0796,0.4578,0.0,132.673,A_ctrl,1
367.80826,370.47723,375.21967,0.0057944,0.0095444,0.005,0.0,0.0796,0.4578,0.0,132.673,B_ctrl,0
367.80826,370.47723,375.21967,0.0057944,0.0095444,0.005,0.0,0.0796,0.4578,0.0,132.673,C_ctrl,0
367.80826,370.47723,375.21967,0.0057944,0.0095444,0.005,0.0,0.0796,0.4578,0.0,132.673,EMS,7
368.19254,366.56992,365.14484,0.00538365,0.005,0.005,0.0,0.08,0.4588,0.0,113.957,A_ctrl,0
368.19254,366.56992,365.14484,0.00538365,0.005,0.005,0.0,0.08,0.4588,0.0,113.957,B_ctrl,0
368.19254,366.56992,365.14484,0.00538365,0.005,0.005,0.0,0.08,0.4588,0.0,113.957,C_ctrl,0
368.19254,366.56992,365.14484,0.00538365,0.005,0.005,0.0,0.08,0.4588,0.0,113.957,EMS,7
372.80667,358.24973,353.9851,0.005,0.005,0.005,0.0,0.0886,0.4562,4.697,99.831,A_ctrl,0
372.80667,358.24973,353.9851,0.005,0.005,0.005,0.0,0.0886,0.4562,4.697,99.831,B_ctrl,0
372.80667,358.24973,353.9851,0.005,0.005,0.005,0.0,0.0886,0.4562,4.697,99.831,C_ctrl,7
372.80667,358.24973,353.9851,0.005,0.005,0.005,0.0,0.0886,0.4562,4.697,99.831,EMS,8
369.5743,377.96964,380.21484,0.005,0.005,0.005,0.0,0.0684,0.4571,0.295,94.613,A_ctrl,2
369.5743,377.96964,380.21484,0.005,0.005,0.005,0.0,0.0684,0.4571,0.295,94.613,B_ctrl,0
369.5743,377.96964,380.21484,0.005,0.005,0.005,0.0,0.0684,0.4571,0.295,94.613,C_ctrl,0
369.5743,377.96964,380.21484,0.005,0.005,0.005,0.0,0.0684,0.4571,0.295,94.613,EMS,8
378.488,369.11038,355.02847,0.00723065,0.005,0.005,0.0,0.07,0.447,1.518,127.767,A_ctrl,4
378.488,369.11038,355.02847,0.00723065,0.005,0.005,0.0,0.07,0.447,1.518,127.767,B_ctrl,4
378.488,369.11038,355.02847,0.00723065,0.005,0.005,0.0,0.07,0.447,1.518,127.767,C_ctrl,3
378.488,369.11038,355.02847,0.00723065,0.005,0.005,0.0,0.07,0.447,1.518,127.767,EMS,7
376.57535,369.07642,359.57718,0.01638835,0.01638835,0.01263835,0.0,0.0773,0.4404,0.182,113.908,A_ctrl,0
376.57535,369.07642,359.57718,0.01638835,0.01638835,0.01263835,0.0,0.0773,0.4404,0.182,113.908,B_ctrl,1
376.57535,369.07642,359.57718,0.01638835,0.01638835,0.01263835,0.0,0.0773,0.4404,0.182,113.908,C_ctrl,3
376.57535,369.07642,359.57718,0.01638835,0.01638835,0.01263835,0.0,0.0773,0.4404,0.182,113.908,EMS,7
380.48212,366.4935,382.7501,0.005,0.005,0.0119454,0.0,0.0801,0.4411,1.784,119.458,A_ctrl,1
380.48212,366.4935,382.7501,0.005,0.005,0.0119454,0.0,0.0801,0.4411,1.784,119.458,B_ctrl,0
380.48212,366.4935,382.7501,0.005,0.005,0.0119454,0.0,0.0801,0.4411,1.784,119.458,C_ctrl,3
380.48212,366.4935,382.7501,0.005,0.005,0.0119454,0.0,0.0801,0.4411,1.784,119.458,EMS,6
362.13718,373.19772,372.6033,0.005,0.005,0.0122229,0.0,0.0835,0.4334,2.216,85.892,A_ctrl,0
362.13718,373.19772,372.6033,0.005,0.005,0.0122229,0.0,0.0835,0.4334,2.216,85.892,B_ctrl,0
362.13718,373.19772,372.6033,0.005,0.005,0.0122229,0.0,0.0835,0.4334,2.216,85.892,C_ctrl,3
362.13718,373.19772,372.6033,0.005,0.005,0.0122229,0.0,0.0835,0.4334,2.216,85.892,EMS,8
373.95206,376.5551,377.05994,0.005,0.005,0.0105446,0.0,0.0824,0.4522,0.0,125.633,A_ctrl,5
373.95206,376.5551,377.05994,0.005,0.005,0.0105446,0.0,0.0824,0.4522,0.0,125.633,B_ctrl,4
373.95206,376.5551,377.05994,0.005,0.005,0.0105446,0.0,0.0824,0.4522,0.0,125.633,C_ctrl,3
373.95206,376.5551,377.05994,0.005,0.005,0.0105446,0.0,0.0824,0.4522,0.0,125.633,EMS,8
370.2712,377.81396,366.4517,0.01253165,0.01628165,0.01253165,0.0,0.0781,0.449,3.406,119.504,A_ctrl,1
370.2712,377.81396,366.4517,0.01253165,0.01628165,0.01253165,0.0,0.0781,0.449,3.406,119.504,B_ctrl,0
370.2712,377.81396,366.4517,0.01253165,0.01628165,0.01253165,0.0,0.0781,0.449,3.406,119.504,C_ctrl,3
370.2712,377.81396,366.4517,0.01253165,0.01628165,0.01253165,0.0,0.0781,0.449,3.406,119.504,EMS,8
363.6523,368.83984,374.2218,0.005,0.005,0.0122252,0.0,0.0851,0.4454,0.0,97.29,A_ctrl,1
363.6523,368.83984,374.2218,0.005,0.005,0.0122252,0.0,0.0851,0.4454,0.0,97.29,B_ctrl,0
363.6523,368.83984,374.2218,0.005,0.005,0.0122252,0.0,0.0851,0.4454,0.0,97.29,C_ctrl,3
363.6523,368.83984,374.2218,0.005,0.005,0.0122252,0.0,0.0851,0.4454,0.0,97.29,EMS,1
367.26596,362.4696,377.46362,0.005,0.005,0.0111145,0.02375,0.0852,0.4203,0.0,106.582,A_ctrl,1
367.26596,362.4696,377.46362,0.005,0.005,0.0111145,0.02375,0.0852,0.4203,0.0,106.582,B_ctrl,7
367.26596,362.4696,377.46362,0.005,0.005,0.0111145,0.02375,0.0852,0.4203,0.0,106.582,C_ctrl,3
367.26596,362.4696,377.46362,0.005,0.005,0.0111145,0.02375,0.0852,0.4203,0.0,106.582,EMS,4
392.4759,377.94748,374.14923,0.005,0.005,0.0115791,0.02375,0.0809,0.4374,0.0,118.99,A_ctrl,1
392.4759,377.94748,374.14923,0.005,0.005,0.0115791,0.02375,0.0809,0.4374,0.0,118.99,B_ctrl,0
392.4759,377.94748,374.14923,0.005,0.005,0.0115791,0.02375,0.0809,0.4374,0.0,118.99,C_ctrl,3
392.4759,377.94748,374.14923,0.005,0.005,0.0115791,0.02375,0.0809,0.4374,0.0,118.99,EMS,4
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,A_ctrl,1
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,B_ctrl,0
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,C_ctrl,7
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,EMS,7
365.4153,361.59213,395.83325,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,A_ctrl,5
365.4153,361.59213,395.83325,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,B_ctrl,0
365.4153,361.59213,395.83325,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,C_ctrl,7
365.4153,361.59213,395.83325,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,EMS,7
381.51813,370.76273,372.78912,0.0112824,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,A_ctrl,1
381.51813,370.76273,372.78912,0.0112824,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,B_ctrl,5
381.51813,370.76273,372.78912,0.0112824,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,C_ctrl,7
381.51813,370.76273,372.78912,0.0112824,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,EMS,4
354.70377,379.24057,377.2971,0.00515605,0.01265605,0.00515605,0.5473684,0.078,0.4511,1.82,131.87,A_ctrl,1
354.70377,379.24057,377.2971,0.00515605,0.01265605,0.00515605,0.5473684,0.078,0.4511,1.82,131.87,B_ctrl,0
354.70377,379.24057,377.2971,0.00515605,0.01265605,0.00515605,0.5473684,0.078,0.4511,1.82,131.87,C_ctrl,0
354.70377,379.24057,377.2971,0.00515605,0.01265605,0.00515605,0.5473684,0.078,0.4511,1.82,131.87,EMS,8
363.3456,368.55627,366.9424,0.0053435,0.005,0.005,0.5122807,0.0771,0.45,0.0,91.702,A_ctrl,0
363.3456,368.55627,366.9424,0.0053435,0.005,0.005,0.5122807,0.0771,0.45,0.0,91.702,B_ctrl,0
363.3456,368.55627,366.9424,0.0053435,0.005,0.005,0.5122807,0.0771,0.45,0.0,91.702,C_ctrl,7
363.3456,368.55627,366.9424,0.0053435,0.005,0.005,0.5122807,0.0771,0.45,0.0,91.702,EMS,7
370.0762,354.99207,398.98038,0.005,0.005,0.005,0.48596492,0.0798,0.4647,0.0,99.027,A_ctrl,0
370.0762,354.99207,398.98038,0.005,0.005,0.005,0.48596492,0.0798,0.4647,0.0,99.027,B_ctrl,0
370.0762,354.99207,398.98038,0.005,0.005,0.005,0.48596492,0.0798,0.4647,0.0,99.027,C_ctrl,7
370.0762,354.99207,398.98038,0.005,0.005,0.005,0.48596492,0.0798,0.4647,0.0,99.027,EMS,7
368.344,368.15417,391.87564,0.005,0.005,0.005,0.45964912,0.0814,0.4255,0.0,120.978,A_ctrl,0
368.344,368.15417,391.87564,0.005,0.005,0.005,0.45964912,0.0814,0.4255,0.0,120.978,B_ctrl,0
368.344,368.15417,391.87564,0.005,0.005,0.005,0.45964912,0.0814,0.4255,0.0,120.978,C_ctrl,0
368.344,368.15417,391.87564,0.005,0.005,0.005,0.45964912,0.0814,0.4255,0.0,120.978,EMS,7
362.39337,349.84406,373.46365,0.005,0.005,0.005,0.43333334,0.075,0.4358,0.0,115.134,A_ctrl,0
362.39337,349.84406,373.46365,0.005,0.005,0.005,0.43333334,0.075,0.4358,0.0,115.134,B_ctrl,0
362.39337,349.84406,373.46365,0.005,0.005,0.005,0.43333334,0.075,0.4358,0.0,115.134,C_ctrl,0
362.39337,349.84406,373.46365,0.005,0.005,0.005,0.43333334,0.075,0.4358,0.0,115.134,EMS,6
358.10165,353.3722,374.13467,0.005,0.005,0.005,0.41578948,0.0836,0.4381,3.578,120.286,A_ctrl,0
358.10165,353.3722,374.13467,0.005,0.005,0.005,0.41578948,0.0836,0.4381,3.578,120.286,B_ctrl,0
358.10165,353.3722,374.13467,0.005,0.005,0.005,0.41578948,0.0836,0.4381,3.578,120.286,C_ctrl,6
358.10165,353.3722,374.13467,0.005,0.005,0.005,0.41578948,0.0836,0.4381,3.578,120.286,EMS,6
364.37573,367.96402,372.39758,0.005,0.005,0.0085143,0.3982456,0.0803,0.4464,9.993,107.528,A_ctrl,0
364.37573,367.96402,372.39758,0.005,0.005,0.0085143,0.3982456,0.0803,0.4464,9.993,107.528,B_ctrl,0
364.37573,367.96402,372.39758,0.005,0.005,0.0085143,0.3982456,0.0803,0.4464,9.993,107.528,C_ctrl,0
364.37573,367.96402,372.39758,0.005,0.005,0.0085143,0.3982456,0.0803,0.4464,9.993,107.528,EMS,8
370.21414,372.08517,383.7835,0.005,0.005,0.005,0.3631579,0.0705,0.4474,0.0,133.848,A_ctrl,0
370.21414,372.08517,383.7835,0.005,0.005,0.005,0.3631579,0.0705,0.4474,0.0,133.848,B_ctrl,0
370.21414,372.08517,383.7835,0.005,0.005,0.005,0.3631579,0.0705,0.4474,0.0,133.848,C_ctrl,5
370.21414,372.08517,383.7835,0.005,0.005,0.005,0.3631579,0.0705,0.4474,0.0,133.848,EMS,8
355.61655,347.83316,367.0861,0.005,0.005,0.0129424,0.32807016,0.0702,0.4349,0.0,133.264,A_ctrl,0
355.61655,347.83316,367.0861,0.005,0.005,0.0129424,0.32807016,0.0702,0.4349,0.0,133.264,B_ctrl,0
355.61655,347.83316,367.0861,0.005,0.005,0.0129424,0.32807016,0.0702,0.4349,0.0,133.264,C_ctrl,0
355.61655,347.83316,367.0861,0.005,0.005,0.0129424,0.32807016,0.0702,0.4349,0.0,133.264,EMS,8
356.64377,380.38556,356.5816,0.005,0.005,0.005,0.29298246,0.0799,0.4401,1.187,125.621,A_ctrl,8
356.64377,380.38556,356.5816,0.005,0.005,0.005,0.29298246,0.0799,0.4401,1.187,125.621,B_ctrl,0
356.64377,380.38556,356.5816,0.005,0.005,0.005,0.29298246,0.0799,0.4401,1.187,125.621,C_ctrl,3
356.64377,380.38556,356.5816,0.005,0.005,0.005,0.29298246,0.0799,0.4401,1.187,125.621,EMS,1
396.62155,367.3872,364.26675,0.005,0.005,0.01253105,0.31673247,0.0789,0.4414,8.067,138.269,A_ctrl,1
396.62155,367.3872,364.26675,0.005,0.005,0.01253105,0.31673247,0.0789,0.4414,8.067,138.269,B_ctrl,5
396.62155,367.3872,364.26675,0.005,0.005,0.01253105,0.31673247,0.0789,0.4414,8.067,138.269,C_ctrl,1
396.62155,367.3872,364.26675,0.005,0.005,0.01253105,0.31673247,0.0789,0.4414,8.067,138.269,EMS,8
367.65207,372.97507,356.03125,0.00566345,0.01316345,0.00566345,0.28164473,0.0795,0.4745,0.0,130.235,A_ctrl,1
367.65207,372.97507,356.03125,0.00566345,0.01316345,0.00566345,0.28164473,0.0795,0.4745,0.0,130.235,B_ctrl,0
367.65207,372.97507,356.03125,0.00566345,0.01316345,0.00566345,0.28164473,0.0795,0.4745,0.0,130.235,C_ctrl,3
367.65207,372.97507,356.03125,0.00566345,0.01316345,0.00566345,0.28164473,0.0795,0.4745,0.0,130.235,EMS,8
378.84302,354.45648,371.23,0.00526175,0.005,0.01276175,0.24655701,0.0799,0.468,1.259,108.688,A_ctrl,5
378.84302,354.45648,371.23,0.00526175,0.005,0.01276175,0.24655701,0.0799,0.468,1.259,108.688,B_ctrl,0
378.84302,354.45648,371.23,0.00526175,0.005,0.01276175,0.24655701,0.0799,0.468,1.259,108.688,C_ctrl,7
378.84302,354.45648,371.23,0.00526175,0.005,0.01276175,0.24655701,0.0799,0.468,1.259,108.688,EMS,8
389.24866,363.03857,393.67108,0.0116844,0.005,0.005,0.2114693,0.0811,0.4458,9.123,127.14,A_ctrl,5
389.24866,363.03857,393.67108,0.0116844,0.005,0.005,0.2114693,0.0811,0.4458,9.123,127.14,B_ctrl,0
389.24866,363.03857,393.67108,0.0116844,0.005,0.005,0.2114693,0.0811,0.4458,9.123,127.14,C_ctrl,7
389.24866,363.03857,393.67108,0.0116844,0.005,0.005,0.2114693,0.0811,0.4458,9.123,127.14,EMS,7
378.68906,356.18857,399.10358,0.012607,0.005,0.005107,0.18515351,0.0847,0.4463,0.0,107.207,A_ctrl,5
378.68906,356.18857,399.10358,0.012607,0.005,0.005107,0.18515351,0.0847,0.4463,0.0,107.207,B_ctrl,0
378.68906,356.18857,399.10358,0.012607,0.005,0.005107,0.18515351,0.0847,0.4463,0.0,107.207,C_ctrl,7
378.68906,356.18857,399.10358,0.012607,0.005,0.005107,0.18515351,0.0847,0.4463,0.0,107.207,EMS,1
389.23764,379.69824,395.26035,0.01161035,0.005,0.005,0.2089035,0.0744,0.4385,0.0,134.7,A_ctrl,5
389.23764,379.69824,395.26035,0.01161035,0.005,0.005,0.2089035,0.0744,0.4385,0.0,134.7,B_ctrl,0
389.23764,379.69824,395.26035,0.01161035,0.005,0.005,0.2089035,0.0744,0.4385,0.0,134.7,C_ctrl,7
389.23764,379.69824,395.26035,0.01161035,0.005,0.005,0.2089035,0.0744,0.4385,0.0,134.7,EMS,8
377.5865,359.66458,370.22504,0.012985,0.005,0.005485,0.17381579,0.0741,0.4309,0.0,123.258,A_ctrl,5
377.5865,359.66458,370.22504,0.012985,0.005,0.005485,0.17381579,0.0741,0.4309,0.0,123.258,B_ctrl,0
377.5865,359.66458,370.22504,0.012985,0.005,0.005485,0.17381579,0.0741,0.4309,0.0,123.258,C_ctrl,7
377.5865,359.66458,370.22504,0.012985,0.005,0.005485,0.17381579,0.0741,0.4309,0.0,123.258,EMS,4
375.3654,368.6981,380.027,0.0124129,0.005,0.005,0.17381579,0.0745,0.4488,0.0,119.638,A_ctrl,5
375.3654,368.6981,380.027,0.0124129,0.005,0.005,0.17381579,0.0745,0.4488,0.0,119.638,B_ctrl,4
375.3654,368.6981,380.027,0.0124129,0.005,0.005,0.17381579,0.0745,0.4488,0.0,119.638,C_ctrl,6
375.3654,368.6981,380.027,0.0124129,0.005,0.005,0.17381579,0.0745,0.4488,0.0,119.638,EMS,6
375.35727,380.82828,386.72946,0.0122319,0.0159819,0.0084819,0.15627193,0.0814,0.4399,4.092,114.291,A_ctrl,2
375.35727,380.82828,386.72946,0.0122319,0.0159819,0.0084819,0.15627193,0.0814,0.4399,4.092,114.291,B_ctrl,0
375.35727,380.82828,386.72946,0.0122319,0.0159819,0.0084819,0.15627193,0.0814,0.4399,4.092,114.291,C_ctrl,3
375.35727,380.82828,386.72946,0.0122319,0.0159819,0.0084819,0.15627193,0.0814,0.4399,4.092,114.291,EMS,6
359.41763,357.6668,366.40274,0.00821455,0.005,0.01196455,0.13872807,0.0862,0.4491,1.241,141.486,A_ctrl,1
359.41763,357.6668,366.40274,0.00821455,0.005,0.01196455,0.13872807,0.0862,0.4491,1.241,141.486,B_ctrl,1
359.41763,357.6668,366.40274,0.00821455,0.005,0.01196455,0.13872807,0.0862,0.4491,1.241,141.486,C_ctrl,3
359.41763,357.6668,366.40274,0.00821455,0.005,0.01196455,0.13872807,0.0862,0.4491,1.241,141.486,EMS,6
352.9006,369.45465,373.40457,0.0058243,0.0058243,0.0133243,0.12118421,0.0778,0.4339,0.0,119.069,A_ctrl,5
352.9006,369.45465,373.40457,0.0058243,0.0058243,0.0133243,0.12118421,0.0778,0.4339,0.0,119.069,B_ctrl,0
352.9006,369.45465,373.40457,0.0058243,0.0058243,0.0133243,0.12118421,0.0778,0.4339,0.0,119.069,C_ctrl,3
352.9006,369.45465,373.40457,0.0058243,0.0058243,0.0133243,0.12118421,0.0778,0.4339,0.0,119.069,EMS,6
388.66742,357.65396,367.4302,0.01220345,0.005,0.01220345,0.10364035,0.0675,0.4423,2.619,117.251,A_ctrl,5
388.66742,357.65396,367.4302,0.01220345,0.005,0.01220345,0.10364035,0.0675,0.4423,2.619,117.251,B_ctrl,6
388.66742,357.65396,367.4302,0.01220345,0.005,0.01220345,0.10364035,0.0675,0.4423,2.619,117.251,C_ctrl,3
388.66742,357.65396,367.4302,0.01220345,0.005,0.01220345,0.10364035,0.0675,0.4423,2.619,117.251,EMS,4
368.27435,399.93323,373.29877,0.01211255,0.00836255,0.01211255,0.10364035,0.0715,0.4514,0.0,115.432,A_ctrl,0
368.27435,399.93323,373.29877,0.01211255,0.00836255,0.01211255,0.10364035,0.0715,0.4514,0.0,115.432,B_ctrl,6
368.27435,399.93323,373.29877,0.01211255,0.00836255,0.01211255,0.10364035,0.0715,0.4514,0.0,115.432,C_ctrl,3
368.27435,399.93323,373.29877,0.01211255,0.00836255,0.01211255,0.10364035,0.0715,0.4514,0.0,115.432,EMS,8
355.38513,370.04633,368.1539,0.005,0.0082716,0.0120216,0.06855263,0.0758,0.4535,6.424,129.095,A_ctrl,0
355.38513,370.04633,368.1539,0.005,0.0082716,0.0120216,0.06855263,0.0758,0.4535,6.424,129.095,B_ctrl,6
355.38513,370.04633,368.1539,0.005,0.0082716,0.0120216,0.06855263,0.0758,0.4535,6.424,129.095,C_ctrl,3
355.38513,370.04633,368.1539,0.005,0.0082716,0.0120216,0.06855263,0.0758,0.4535,6.424,129.095,EMS,8
356.77902,383.1153,381.76306,0.005,0.00895475,0.01270475,0.033464912,0.0772,0.454,0.0,124.53,A_ctrl,2
356.77902,383.1153,381.76306,0.005,0.00895475,0.01270475,0.033464912,0.0772,0.454,0.0,124.53,B_ctrl,5
356.77902,383.1153,381.76306,0.005,0.00895475,0.01270475,0.033464912,0.0772,0.454,0.0,124.53,C_ctrl,3
356.77902,383.1153,381.76306,0.005,0.00895475,0.01270475,0.033464912,0.0772,0.454,0.0,124.53,EMS,8
369.8343,380.42865,369.48148,0.0087265,0.0124765,0.0124765,0.0,0.078,0.4366,0.0,124.946,A_ctrl,0
369.8343,380.42865,369.48148,0.0087265,0.0124765,0.0124765,0.0,0.078,0.4366,0.0,124.946,B_ctrl,4
369.8343,380.42865,369.48148,0.0087265,0.0124765,0.0124765,0.0,0.078,0.4366,0.0,124.946,C_ctrl,3
369.8343,380.42865,369.48148,0.0087265,0.0124765,0.0124765,0.0,0.078,0.4366,0.0,124.946,EMS,7
373.16507,376.94202,369.86807,0.005,0.0162473,0.0124973,0.0,0.0802,0.4584,2.779,124.643,A_ctrl,0
373.16507,376.94202,369.86807,0.005,0.0162473,0.0124973,0.0,0.0802,0.4584,2.779,124.643,B_ctrl,4
373.16507,376.94202,369.86807,0.005,0.0162473,0.0124973,0.0,0.0802,0.4584,2.779,124.643,C_ctrl,3
373.16507,376.94202,369.86807,0.005,0.0162473,0.0124973,0.0,0.0802,0.4584,2.779,124.643,EMS,7
384.1957,368.90408,377.19373,0.005,0.01623215,0.01248215,0.0,0.0784,0.4418,3.896,151.83,A_ctrl,6
384.1957,368.90408,377.19373,0.005,0.01623215,0.01248215,0.0,0.0784,0.4418,3.896,151.83,B_ctrl,5
384.1957,368.90408,377.19373,0.005,0.01623215,0.01248215,0.0,0.0784,0.4418,3.896,151.83,C_ctrl,5
384.1957,368.90408,377.19373,0.005,0.01623215,0.01248215,0.0,0.0784,0.4418,3.896,151.83,EMS,6
369.33743,372.6864,365.82635,0.0100915,0.0138415,0.0138415,0.0,0.0852,0.4561,2.331,111.169,A_ctrl,0
369.33743,372.6864,365.82635,0.0100915,0.0138415,0.0138415,0.0,0.0852,0.4561,2.331,111.169,B_ctrl,4
369.33743,372.6864,365.82635,0.0100915,0.0138415,0.0138415,0.0,0.0852,0.4561,2.331,111.169,C_ctrl,7
369.33743,372.6864,365.82635,0.0100915,0.0138415,0.0138415,0.0,0.0852,0.4561,2.331,111.169,EMS,6
374.99603,375.93402,388.4986,0.005,0.01555845,0.005,0.0,0.0766,0.4496,0.0,110.685,A_ctrl,4
374.99603,375.93402,388.4986,0.005,0.01555845,0.005,0.0,0.0766,0.4496,0.0,110.685,B_ctrl,0
374.99603,375.93402,388.4986,0.005,0.01555845,0.005,0.0,0.0766,0.4496,0.0,110.685,C_ctrl,7
374.99603,375.93402,388.4986,0.005,0.01555845,0.005,0.0,0.0766,0.4496,0.0,110.685,EMS,6
388.19354,376.6632,390.45175,0.01553425,0.005,0.005,0.0,0.0757,0.436,2.803,104.135,A_ctrl,0
388.19354,376.6632,390.45175,0.01553425,0.005,0.005,0.0,0.0757,0.436,2.803,104.135,B_ctrl,4
388.19354,376.6632,390.45175,0.01553425,0.005,0.005,0.0,0.0757,0.436,2.803,104.135,C_ctrl,7
388.19354,376.6632,390.45175,0.01553425,0.005,0.005,0.0,0.0757,0.436,2.803,104.135,EMS,6
359.32605,364.32227,386.38843,0.005,0.01520675,0.005,0.0,0.0824,0.4465,0.0,127.469,A_ctrl,7
359.32605,364.32227,386.38843,0.005,0.01520675,0.005,0.0,0.0824,0.4465,0.0,127.469,B_ctrl,7
359.32605,364.32227,386.38843,0.005,0.01520675,0.005,0.0,0.0824,0.4465,0.0,127.469,C_ctrl,7
359.32605,364.32227,386.38843,0.005,0.01520675,0.005,0.0,0.0824,0.4465,0.0,127.469,EMS,8
377.36514,388.10757,371.69763,0.00512345,0.00512345,0.00512345,0.0,0.0723,0.4533,1.315,133.882,A_ctrl,7
377.36514,388.10757,371.69763,0.00512345,0.00512345,0.00512345,0.0,0.0723,0.4533,1.315,133.882,B_ctrl,4
377.36514,388.10757,371.69763,0.00512345,0.00512345,0.00512345,0.0,0.0723,0.4533,1.315,133.882,C_ctrl,7
377.36514,388.10757,371.69763,0.00512345,0.00512345,0.00512345,0.0,0.0723,0.4533,1.315,133.882,EMS,8
387.65643,357.50586,381.94205,0.0054441,0.0166941,0.0054441,0.0,0.0819,0.4557,0.0,116.95,A_ctrl,7
387.65643,357.50586,381.94205,0.0054441,0.0166941,0.0054441,0.0,0.0819,0.4557,0.0,116.95,B_ctrl,0
